mql_id,seller_id,won_date,business_segment,lead_type,lead_behaviour_profile,business_type
973f72ab89f64e22470778a9bd1ea10f,6c99c983ce3b6ba0ab813e6790e81691,4/16/2018 18:25,toys,online_small,cat,reseller
bb221b9bbbf25cc108cffe12fe10fbc2,5e105f5c9f63f5f1fd75d6cb942e55b1,1/30/2018 11:42,home_decor,online_medium,,manufacturer
fff8db9478d2fd72df65a67ee6b62f67,bdae679a9b282249bc23b9b69dae9a99,1/24/2018 15:19,construction_tools_house_garden,online_medium,,reseller
085df4d5a370218b679cfab2121cd194,52a50b42accf164f9f019941e5759d9b,5/4/2018 3:00,food_drink,online_small,eagle,manufacturer
cbcb32994827a5c4ef1b8a630a4fa66e,da7039f29f90ce5b4846ffc0fcc93beb,2/27/2018 17:13,audio_video_electronics,online_medium,cat,reseller
3de2f5d6b216073b662a9e202fb4b556,f22a247b79dd22ecd91dc8e3b2a1b07c,4/18/2018 14:08,health_beauty,online_medium,cat,manufacturer
47a752e75a196b3b4edd825252ccf97f,bb7ad8a45c027be8ab075b8e465f8ca0,5/21/2018 19:55,household_utilities,industry,cat,manufacturer
450b9ff6579ee8138f673984554e8a93,1cbd32d00d01bb8087a5eb088612fd9c,5/2/2018 14:23,health_beauty,online_big,cat,reseller
115f08592f4c2bb29013efbbc46608fc,ffc470761de7d0232558ba5e786e57b7,2/14/2018 11:48,construction_tools_house_garden,online_big,,reseller
ff89e8ee1db049c810a2da86c84c6bd5,07de60b03d150fb3ea09eab5da5e4c8b,1/24/2018 17:14,bed_bath_table,industry,,manufacturer
2b9b8e32584fe9897d8aedde5bc04ed7,86ff3eaef0267069cc891a2ed9d10a17,3/29/2018 18:06,sports_leisure,online_medium,cat,reseller
bb10ba1898d78d59bb76db2493ca511c,299c89a525fee36c567f4fe72f038100,2/28/2018 3:00,audio_video_electronics,online_big,,manufacturer
04f8b803895d585e29bf21162e49cc84,3ea08c48e851106d2f584349daba335f,4/19/2018 17:11,baby,online_medium,cat,manufacturer
099c0eddd44f937ac2facf3a72263b7f,2d34636518ba88f5349b732fcf8ba2e4,2/19/2018 20:21,computers,industry,,reseller
ee7230dec6c5cf2229f0a706a265ca49,e8dba4d70f7f2b20e775d09cae01142d,5/14/2018 20:15,bags_backpacks,online_big,cat,reseller
05b99715f32c973f929cd22735389966,bbe87dce25ba8b38bb61cc7210a3f10b,3/22/2018 15:07,construction_tools_house_garden,online_big,cat,reseller
2a0433fde38b262e5db7db757057c7c0,94165aea8a35c3c21499cbcae239b16c,3/16/2018 14:14,car_accessories,online_medium,eagle,reseller
53be01f4f05aebe9d0c69268ac1999ce,3d2531eccfbde1d7c8db7a3a12fb267a,3/9/2018 12:49,music_instruments,online_medium,,reseller
35dae000552fd88cce58a6571998738c,184725737946a1a938bbbd1a9e978103,4/20/2018 20:48,fashion_accessories,online_big,cat,reseller
d73084414361442cb1fd4d659b395c38,2ba91c7ad80ff88b23b7db823b43c233,1/18/2018 11:22,pet,,,reseller
fb24fdefb6d2dd80651f6c1a87bc0d7f,bf0d50a6410d487dc97d2baac0a8c0be,4/9/2018 18:22,home_decor,online_medium,cat,manufacturer
16b2e31fefe580e6aab327e53949bc14,9da15f4a4ea758d9eeb49000dbe57e22,3/9/2018 3:00,home_decor,online_medium,wolf,reseller
04ecc73f538bcc74df709fe9281e08b8,0a85ebe4e328db81ac9109781205e2f7,3/15/2018 17:13,home_decor,online_medium,eagle,manufacturer
7fd23d812013ce3b530b821d855bccbf,7f5e4d5efad7e44b91115dd1decb65f3,4/9/2018 21:04,audio_video_electronics,online_medium,,reseller
e4ccb212806eb5e35794b3ebbdf1f6b6,1b4b28463457a256e9a784ebe2a8f630,4/23/2018 20:40,car_accessories,online_medium,cat,reseller
c7f1da0a5723f5afd7996648fa9c20d5,42fa4ee7240e9b8eb4576358ec142ba7,1/29/2018 12:15,household_utilities,online_medium,,reseller
7c3e1a45e4127c0eb25d7a8b7250da5b,89a51f50b8095ea78d5768f34c13a76f,4/10/2018 19:17,health_beauty,online_small,,reseller
8e12ae4ee6dc484ecf2277a19b845658,f9ec7093df3a7b346b7bcf7864069ca3,5/11/2018 17:09,small_appliances,online_medium,cat,reseller
e75d0b169ffeb90d4b805790ce68a239,7238a95bb63ef7e498389fb863b834a1,3/26/2018 12:07,construction_tools_house_garden,online_big,cat,manufacturer
08fdf1038af7dd3070bdcd18922e23b2,850913d59ce317156b00f3705f1c3edb,2/8/2018 17:29,phone_mobile,online_medium,,reseller
b2fb7865dfca2461177cbad7ec520b0e,e1c76f339ebd5460999f25a2aa8c92c5,2/8/2018 17:10,small_appliances,online_medium,,
5ebfa70416c6e41452ddde4ce2b536ac,72c38a04bd6a1c3dbc5298425a0db86d,3/6/2018 11:29,audio_video_electronics,online_beginner,cat,reseller
c2dd0b60035ad00b08f81244a20b4860,57df9869a600bd6b7c405f2a862eccfb,1/16/2018 12:36,household_utilities,online_medium,,manufacturer
b47ea67781941189af94d2e217161684,4e480be820e37de1444325ff358c9296,5/30/2018 17:49,car_accessories,online_big,cat,reseller
f5386ed31571beed0361427ff58a9778,ce4755084bc097113867e6454f8f5e52,5/8/2018 17:48,health_beauty,industry,cat,manufacturer
d1d99ef14bb813e29718b9b4df53de52,ca7c6bd577e559472af1c699de9e764e,3/15/2018 21:09,health_beauty,online_medium,cat,reseller
fa49eb69043e202e2370b17f86bb10a8,13511db12ac61e2f89c53b72a944a60b,2/22/2018 18:03,car_accessories,online_big,wolf,manufacturer
31aa9651503a33c7f28f2a6e4d46b6e0,d3dcf0604eabf0224fbd5948b5e02f69,2/2/2018 11:22,music_instruments,online_medium,,reseller
c9b03be66eee564123ecf4b66c25986a,7ade73f1b9b4e965f9009a4c3a7e2c15,3/22/2018 13:14,household_utilities,online_medium,eagle,manufacturer
2b6a1d360326583e2b95118913845eb5,87d3c3aeb3ead335511b3ce315eb341e,5/14/2018 13:25,toys,offline,cat,reseller
dd61b41d5b91a9a09e504f025a87553b,ae45df84722b1d15c5f32b23a095746c,1/30/2018 17:39,health_beauty,online_small,,reseller
8b0a6e823972477463ff90b9e804a70c,cad9969167c09b48ae6f1d123f7fa68d,2/7/2018 15:45,home_decor,online_small,,reseller
c242ee43f6d34d89ee71b02fbc5e88a7,85044848b1b767db2a4a58526adef4b4,2/5/2018 20:03,phone_mobile,offline,,reseller
7290c4082936311a3295b7c9ca7bda8f,9c1c0c36cd23c20897e473901a8fb149,3/19/2018 20:26,food_drink,online_medium,cat,reseller
0ace14f7dd3d8e29870664c6fa021440,ce20a2ec1514c25e16f2b5b39bc818f0,2/5/2018 18:10,pet,online_medium,,reseller
f2258c61a8b46c0620005f5949fb11b8,cad10cc982ab6a391570c211b995c17c,3/14/2018 16:52,pet,online_medium,wolf,reseller
3532ba8963b76ecaa46dc6d6f055a31a,7d7d2b7a51328016102d4528c411d630,3/14/2018 12:23,home_decor,offline,cat,reseller
6451343e4f4041fb19ddf7b9dc58538b,651530bf5c607240ccdd89a30c9c9712,6/27/2018 15:12,bags_backpacks,industry,wolf,manufacturer
2fdef625a264874c1a4081ca24dd479d,5670f4db5b62c43d542e1b2d56b0cf7c,3/26/2018 20:42,health_beauty,online_big,eagle,reseller
a78562b316f0578286ddea6e6eaf2c63,929f342384a6607afe143d789ade1316,4/11/2018 13:39,construction_tools_house_garden,online_small,cat,reseller
c0760e4171db0cd649bda18fcd314e33,4c18691b6037662be2df78a765d98ab5,1/22/2018 15:28,household_utilities,online_small,,reseller
9ef248df74556f4768271660f5ef5f7b,aa2640d851ec322526f1295bbeb20092,2/7/2018 11:14,home_decor,online_medium,,reseller
4532f03593699ffdfd5fc1b58540190e,19d62d484cba71963c93f0f00ab42013,3/14/2018 19:43,home_decor,online_top,cat,manufacturer
e9631bea70bc3ae4018bff0eac2c0986,5b0cc932433fa5184b5b94bfe6bcc256,5/17/2018 12:42,home_decor,online_medium,eagle,manufacturer
dcee66ccb49a492ae42c446c0cc01b3a,cd2169d9f31ff6fbb9ca3373b0c9e354,4/23/2018 21:07,audio_video_electronics,online_medium,cat,reseller
4a357e43fba47afd6d96c6f6524ade53,9aa388272ee334b6ae07bc73706e254a,2/19/2018 19:49,bed_bath_table,online_medium,,manufacturer
63d196328512c582293ce6c845521bb6,1fe5540d7c1c37a595fefbacd5570d9e,7/20/2018 18:18,computers,online_medium,eagle,reseller
6fd8a9e989f62bd98e7d20c2f81b1519,bce6a5ecf98e99fd2a8868b15c51f04b,4/13/2018 3:00,watches,online_medium,cat,reseller
33d81348225fe436802063fc73e6f2c5,902c99f1ac505c0d18778b61bcd636f7,7/13/2018 11:53,gifts,online_medium,cat,reseller
ac2adbbec7f0d2fffad8e21d5e8a58e1,2e7ea2aafec5835e781b21d6d1faf1f1,5/21/2018 17:41,health_beauty,online_medium,cat,reseller
8dcedd6884e553e55dfb6298a6f6cd94,b3809b8d4394588a47c8470ea331e135,4/10/2018 19:34,audio_video_electronics,online_medium,cat,reseller
ba0773260354774c193b04f6af910192,674207551483fec113276b67b0d871ff,3/29/2018 17:05,household_utilities,online_medium,wolf,manufacturer
28f36aa85fbadc0663c2df15a5af35db,455befea1bb853c75ccbca94cff26e5c,4/20/2018 16:29,phone_mobile,offline,cat,
80f3f5f7b631b0e974a4a4627672e73a,dace965ca58120f92f8d742a9fa1864b,1/30/2018 12:17,health_beauty,online_beginner,,reseller
20c1fd3638caa5d1dce50b6c0b7fc409,ea4e9ce63a2134743b4a92777437fcdd,3/20/2018 13:53,audio_video_electronics,online_medium,cat,manufacturer
d3acf9ea06733ab725beeec8333da403,48e954b2da4f6a750c844173b347ed40,2/15/2018 12:24,food_drink,online_small,,reseller
820f7970418d010d52a1c1db2d3c1d65,28c7d8743fbc8679f484868cc0fcaefb,3/23/2018 19:52,health_beauty,offline,wolf,reseller
c9535ee549d198a4b146a5a81e0a6450,186cdd1b2df32caa72cfb410bba768d3,3/1/2018 19:48,household_utilities,online_small,wolf,reseller
6fb435d98ce368e0b727cec0f8a2ccfb,fac1a9017ade7bdc94058fc1c969f355,4/27/2018 12:39,computers,online_medium,wolf,reseller
719a6e5ecb3067f0725a36f477404c5c,269c5fc9fcadee614364c3620c30a1f9,6/21/2018 12:39,bags_backpacks,offline,wolf,reseller
e0bcbf50b9afa71ee130b94dfe8bcf2e,516e7738bd8f735ac19a010ee5450d8d,5/8/2018 13:32,health_beauty,online_small,cat,reseller
c14a716bc18a0f87296c2ec10bfe8929,788e857f317e53de488d393e65a80f45,4/5/2018 14:44,bags_backpacks,online_medium,wolf,manufacturer
85ac6feb584b665e85664974c546cfec,74636e24f01da9268b0ed88dacd8513e,2/28/2018 16:19,toys,online_medium,cat,reseller
75743dbfcf177f2885a59b460017feee,2039c5e51785b5dde7cf93ccb3b7be2c,6/14/2018 15:43,audio_video_electronics,online_beginner,wolf,reseller
37ff30ea1566d0236fbe68c74def55bd,9ac4f14370b1e24ddc58be041b7f99df,1/31/2018 16:40,bags_backpacks,online_medium,,manufacturer
9bde09f29256de88f4897345646c850c,a11a0e0ca67423425691db355cff69b0,5/4/2018 3:00,car_accessories,online_medium,cat,manufacturer
1d656ca6611216968c7c89914031e043,89757206b887aed36f3e18d858460fea,2/27/2018 20:53,bags_backpacks,online_medium,wolf,reseller
abcbe3ee8523b90b416337f0abd94a53,6bd503a8230299c9316fb0f726933927,5/21/2018 21:21,health_beauty,online_big,wolf,reseller
746ac26956df2d6be2b2c66c26b62fda,3903c788ded8dc03b5ebab37a2f3e9a1,4/9/2018 12:26,household_utilities,online_big,wolf,reseller
62a081b993506561f522af260073cb18,094ced053e257ae8cae57205592d6712,3/13/2018 12:33,health_beauty,online_medium,cat,reseller
bc419ad99b06b6b3e155039d714e2061,54583ab379489add547fe47b628db589,5/30/2018 16:07,baby,online_medium,cat,reseller
c92c413cead7d8b67a89850ba352e1d1,c092292535a57dacd95a8765f5518f87,3/26/2018 16:07,construction_tools_house_garden,online_medium,cat,reseller
7b6ad2297d3beb569ddf3ee1ce22ffa8,c70c1b0d8ca86052f45a432a38b73958,3/13/2018 21:39,health_beauty,online_medium,shark,reseller
64c6e872abc90f8a480908b92521e25a,a53f60f05f822b5c621a50ff6a5cb362,4/4/2018 18:53,home_decor,online_big,wolf,manufacturer
89599d85cfa823d8886146af161ea5b3,88ef59b51bdaa941d10a853429f2b6ce,4/18/2018 20:05,audio_video_electronics,online_medium,cat,reseller
d6f0ffd9dd59848ed1b74ad799489755,7d81e74a4755b552267cd5e081563028,5/14/2018 12:26,construction_tools_house_garden,industry,cat,manufacturer
9af787c1e7409f0866ade669dba8f697,9b1f656ca3060f8af17a50d8a024b533,5/15/2018 20:34,construction_tools_house_garden,online_medium,eagle,reseller
bd47dc58209bc820d555f935bf055e40,77a515caa36327151d1cc6c32a9f00e1,2/15/2018 14:58,stationery,industry,cat,manufacturer
8257329475414b1eaf3dc731440e01a7,ba90964cff9b9e0e6f32b23b82465f7b,2/9/2018 17:10,small_appliances,,cat,reseller
5f1a8a8fddbc8a5ff4bf0f111dc69ff4,43402bdf22aa2310e8f99e2f94f78628,4/5/2018 18:45,home_office_furniture,industry,cat,manufacturer
3559ec2c1c4f29266d1c1eb0f1164549,28f10b1c5e5abb9d4857745bede6147c,4/10/2018 14:05,audio_video_electronics,online_big,cat,reseller
ddbfc14f2f93b8eeb75d4b11a876b7ba,1961c3e1272bfeceb05d0b78b5bbfdaf,6/7/2018 14:21,games_consoles,online_medium,"eagle, cat",reseller
1dec44d3b8974e86ab337f1755cd893e,7adbd3210a7b3cc2235e225eef33574d,4/10/2018 22:03,household_utilities,online_medium,cat,reseller
1ce04284ef15be769958c668292573b8,33cbbec1e7e1044aaf11d152172c776f,3/6/2018 13:27,household_utilities,online_big,,reseller
ca7ca7ea7912312362a50c3754c1cc2d,97e50a621f8e801f4baf69e08687c192,2/8/2018 20:28,toys,online_small,,reseller
f46657d673d95ccf8d12b1075ab7c653,f0ec78809fe0bc3edb11c9fe5b97b059,3/19/2018 12:41,household_utilities,online_medium,cat,reseller
7a2c5f44c553096c00bd05e62c4f3771,6ebf4eceee4dd9847201c82e77ef8123,3/27/2018 14:48,health_beauty,online_beginner,cat,reseller
796e2f57fd87b9b44251e692e269f0bf,594f9aaa48e5bf431f011ddc5669b0d5,4/6/2018 19:42,bags_backpacks,online_medium,cat,reseller
15aea757696aaf9af950992f299b6789,e504a4e2efaa45cbff7e268a2c58c956,3/28/2018 21:22,home_decor,industry,wolf,manufacturer
8ba72c13888964788024b12e39aef6de,6b90f847357d8981edd79a1eb1bf0acb,5/17/2018 17:22,construction_tools_house_garden,online_medium,cat,reseller
cc7ae92e162840095c5bfa89acbcc478,5a4236931428800e9d9cc04af0987118,6/7/2018 13:30,household_utilities,online_medium,cat,reseller
34aba6f934aa1a8de795d088a6875d28,2c2c9832d1bb38c5b0034a3b47d313ee,4/13/2018 16:21,health_beauty,industry,cat,manufacturer
45f4ec2f92cda096fc01052b9f53dd89,d63f306de130e0391d38a792541723b8,4/25/2018 16:03,car_accessories,online_medium,cat,reseller
26b54d75fad5660ca6471905fe1793cf,596849622429351f47b32e6cae1055ff,4/16/2018 12:26,phone_mobile,online_medium,cat,reseller
8e8336b19eec4f492acff4a97a5a4bf4,9140ef75cc8211c4035935e80e567204,6/5/2018 18:00,pet,industry,eagle,manufacturer
e758533feded97683d573154714a195b,985c92cc412091f8529c12d7f23d3fef,4/18/2018 16:43,health_beauty,offline,eagle,reseller
9ea89671c9ac8a9c53062381b303f4d4,c7bb64409aa480bb7d0335faaaf3d242,4/11/2018 17:08,car_accessories,online_big,cat,reseller
5d23750fc8ccf6284ca2ef9063c7b395,1e26c56af8d48424e1df0140a2401f83,2/26/2018 13:02,construction_tools_house_garden,offline,cat,reseller
3138f2d16a2894a0b029ac115da88f8f,daf565f087a52def0fd5c5825b3661bc,3/28/2018 13:21,home_decor,online_big,cat,reseller
acc0e9c96173c579c90c05de205a2b63,9c7fd21e0aa159b20da593371f08ff7c,2/16/2018 11:56,audio_video_electronics,online_medium,cat,reseller
f487c050e3c1f3c31f85b9f818ccc0c2,508808d438fe2ff972ed13bb8f4a82e2,7/24/2018 19:56,home_decor,online_big,cat,reseller
dedd5db8f760f36dd41fba0d5e94308b,41da412d33e8da4f22baf55cb1bde82c,12/11/2017 18:07,food_supplement,industry,,manufacturer
7ac6d80c42fdb4020030b1cb9ed708f5,cfe94489ddd337d1e29e12f2a7205d10,1/22/2018 2:00,construction_tools_house_garden,online_medium,,reseller
d62e62abe24dcaa94f9e1b3678477b51,c611f4ce9ce875bcc063fa97fd4d7d12,3/19/2018 20:39,construction_tools_house_garden,online_medium,cat,manufacturer
dbf25bb9667ad45905359f401d0ffb60,189ca3538ce9f920cacf0f982cbe223b,4/30/2018 12:04,stationery,online_medium,cat,manufacturer
2dfbe1c802c78a8b1f75ef13b70c1124,382229d1e840115ffe3dbf5ff460e417,3/27/2018 19:15,household_utilities,online_big,shark,reseller
5db98ad3d38184a2f9db88f5bb1c62c1,5bc24d989e71e93c33e50a7782431b0e,3/20/2018 20:23,car_accessories,online_medium,cat,manufacturer
b91cf8812365f50ff4bda4bcd6206b05,5e063e85d44b0f5c3e6ec3131103a57e,3/6/2018 19:38,health_beauty,online_big,cat,reseller
9e5523333afdebe2911f20c3e5b452df,698f5fa55a5f73d0740e9d9a773e8093,3/15/2018 20:31,health_beauty,offline,eagle,reseller
4653dc197e56d94547c86d7a3af40833,e1dc0754bada9ee4cfe9713f22f61292,3/2/2018 21:18,toys,online_medium,eagle,reseller
8ac5c69653a6ec0c8a96f304c13fb1d6,e58a5b390e28abc0b216cfb0e07d27d7,1/19/2018 19:29,bags_backpacks,online_medium,,reseller
423b036257e9b247694318b327fdef68,aae5e7b457a3c72ee230a47d98fceda5,1/17/2018 12:11,bed_bath_table,industry,,manufacturer
ac029f072468dd8c97c15f0a9fa96f00,dfa0c4c6229ab200a4a1336b4d7128ff,4/20/2018 19:42,home_decor,online_medium,eagle,reseller
8d4af10effffa338cc97d3ef4b2507dd,53088c75f948b48a7ece173ac17f0c12,5/9/2018 13:17,health_beauty,offline,eagle,reseller
27ce438e6e1f602971ea0443f5d4428e,05e107217c7266362fd44b75b2cd4cc4,5/16/2018 15:05,stationery,online_medium,wolf,reseller
7bf1f5c2051159d32a588de7a73c8edf,c510bc1718f0f2961eaa42a23330681a,4/10/2018 18:37,baby,online_big,eagle,reseller
2f68c2e0cd8964d59dbbcfa48196b499,4c1c7281388a33dd06daac44f9fadbd1,3/8/2018 18:57,stationery,online_medium,cat,reseller
6ff169c8d96bc9b776c14c0e65af28df,85ecf03781da592876b7844acc1b729f,4/30/2018 18:24,health_beauty,online_medium,cat,reseller
13c5dfa246046c0beea97e100f32a1a9,968268a686aa05d1f529fb07dff08130,1/22/2018 19:14,stationery,online_big,,reseller
eb7cd84a106d9862149ce49358dccf98,e250d617a0ad591ba9bd663e584a895d,1/15/2018 13:08,home_decor,online_beginner,,manufacturer
7f06e90b62b8a276308c2756f5afd601,7c51de0ab286204ce75ff42bf7c10d92,3/14/2018 20:07,food_supplement,online_medium,,reseller
fd582eb497bfc1fdf07f3e7d0e259b70,6a53b90c3ad9e0b56d9fe5c69165fff5,5/9/2018 16:21,fashion_accessories,online_medium,cat,manufacturer
79c57bf41c34485dfe8b0d15d45a5fa2,11742f81550ac064cc9a40f67151d9ad,5/31/2018 21:24,home_appliances,online_medium,wolf,reseller
8e3a0c64471d95b0099a960973289946,e94b64dc6979b302a5a5be1662c83bb6,5/4/2018 3:00,home_decor,online_medium,eagle,reseller
e2d1a6e73522ced82377206f4ac503de,1444c08e64d55fb3c25f0f09c07ffcf2,2/6/2018 13:55,car_accessories,online_beginner,,reseller
40965efa19c345bfd62e38846d71eb85,5f57db27027655e6c6a391601daa0258,2/8/2018 13:10,household_utilities,online_medium,,reseller
5490e7d6b0202e0f649d6fba5bf770ec,eb9267cccc90f1b49c8d2f9887c7dd97,4/20/2018 12:20,sports_leisure,online_medium,cat,reseller
b668bbfcf4f79f076b2210cb21e87734,ce616e1913288884e7742faac9d981db,5/7/2018 16:18,construction_tools_house_garden,online_big,cat,manufacturer
e7d22b2d896aff8c14d0f1f6c7ff151b,88cf19ec1fc2c58f161aee259d57142c,4/27/2018 14:01,household_utilities,online_big,cat,reseller
c18171305e73faabfa61d61c41a420ae,0b1ca3ef18a63d7eb0c8897fa0849c08,1/29/2018 12:10,health_beauty,industry,,manufacturer
713db6add2b5e85a240d2daffd3e9dab,f3c38ab652836d21de61fb8314b69182,3/28/2018 18:50,computers,online_small,cat,reseller
2c30dbced2ca2da386510d7416679269,d598f929fc44e1e38678e7f47250ec04,4/20/2018 18:13,car_accessories,industry,cat,reseller
dcb63974e7efcb5cf46738cb2a22edf1,34f563c82a85b99ae9e6d60db5fc2e28,4/4/2018 19:56,audio_video_electronics,online_medium,eagle,reseller
9729df58c832dc4574b1c382191df44a,a7a9b880c49781da66651ccf4ba9ac38,4/25/2018 21:02,bed_bath_table,offline,cat,reseller
c184064068f67936a71e38a4e6a9e78e,28872dc528e978a639754bc8c2ce5a4c,5/9/2018 14:24,household_utilities,online_medium,cat,manufacturer
a8da3378b39d078f77361620c9481ffb,64c9a1db4e73e19aaafd3286dc448c96,8/7/2018 17:17,household_utilities,online_medium,cat,reseller
3e1d9bee7fa8982cbd0dd0c0aa5ce905,271c58a1d139c45eaf3316107c6d3a3b,4/12/2018 13:58,bags_backpacks,online_beginner,cat,reseller
051cb0d72dcd23f16842e894f5c46051,6548c2550b6e2d8f18053216e1c7b6f3,4/23/2018 20:19,household_utilities,online_medium,cat,manufacturer
2008b6bfa59e4d81791f9ecbfd9f1a75,41b14765bd56c8ad10971074380f9c0c,2/15/2018 11:24,computers,industry,,reseller
0e9c14002f9268601c57837930261014,6eeed17989b0ae47c9f11ece6f38ea90,4/30/2018 16:06,car_accessories,online_medium,eagle,reseller
01c629f6b8f2460aa362f29caaaa0a8e,99cd94252748d2bdde08e17858233602,5/8/2018 21:28,pet,online_medium,shark,reseller
287915711d06ce6d90e2c18e1d89d3a6,6f83d9e4da896daae20b9b6b2d3ff8d2,3/14/2018 14:24,household_utilities,industry,eagle,reseller
66ff0b5dbb060ef47f756d33cf170f97,dc50afafdfa325eadc890c7fa42a8f4e,4/30/2018 18:57,audio_video_electronics,online_big,cat,reseller
3b7585682efa3f3cb07b4e7ae6ec53d4,af3ef48d0e13835e529c29ac573c63e5,5/9/2018 21:35,pet,online_top,cat,manufacturer
680fd12be44eee12aee2a2e023438a5d,535bf14f36346c7f59d87cece104d70c,8/7/2018 12:21,home_decor,online_medium,wolf,manufacturer
a7aef852029ddd8bba20bf60b536415b,5dc203c7b84a0e71e878a179de05fb9a,3/7/2018 12:25,construction_tools_house_garden,industry,eagle,reseller
6548cf02964800e58014e5040bb14e01,88cd3681e0a2ba85e190f7d817629c4c,7/9/2018 18:00,car_accessories,online_big,eagle,reseller
239771729fe22c7c1bdbf136f7304eed,b586cd24c010a13916af621b0325fbba,5/24/2018 19:51,home_decor,online_beginner,cat,reseller
186f0892f13de5443c0b6d042a6ddde0,d566c37fa119d5e66c4e9052e83ee4ea,2/28/2018 17:16,sports_leisure,online_big,cat,reseller
7fc2067b7f0e5d86dd4dfa1340b93910,e116c7455dd26a4d8c3e92532583905f,1/22/2018 2:00,health_beauty,online_big,,reseller
de4dbaab116c6ce122ca050041e1546f,bf00385a5f7fc1ef39a13c2e9ee50a5f,6/21/2018 12:21,audio_video_electronics,online_big,cat,reseller
b466c22d12d52c8a0d3792d2eb44b828,623ad9d0c1e14bb5464a8c72bff7b4af,2/27/2018 17:39,household_utilities,online_big,wolf,manufacturer
caea756b29bd071f00ce526f40645a78,fadb07c842a2aef5d5a676b85f220e71,4/10/2018 17:23,sports_leisure,online_medium,wolf,reseller
0ff0a4ce9abf031dc12194a19ced4ef1,a64e44665225d19dfc0277eeeaaccc57,5/14/2018 18:06,food_supplement,online_medium,cat,manufacturer
a0ab09eb2842e474a3a5aed12e533a2a,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,3/13/2018 18:53,food_supplement,online_small,,reseller
1785cff273aedbd875c814b46928ad7f,213fafb0ca06fb3d5886579c2565791b,5/17/2018 18:11,audio_video_electronics,online_big,cat,reseller
eb454ad6be830064d49727814426bb6e,e0a3c37054ade6478d923a6efc10f308,5/25/2018 17:32,baby,online_beginner,cat,manufacturer
b14ab177881b4c06b81317c5f2034ede,8fb67a334bacec338885b4e9e1708073,4/27/2018 12:18,home_decor,online_medium,cat,manufacturer
921fc9c7fd3ec362c7276f81fa81baf9,4a23adac87cf538689fa600d976f78b2,7/19/2018 21:17,health_beauty,industry,wolf,manufacturer
45b5846f3d142b0748d3dc2ab223ab6b,76ea5315acb3f5f7ade3cd261faf922a,4/24/2018 20:54,car_accessories,online_big,cat,reseller
341d4a2ff35fb1a23abe056798b04d41,f88adb15807168d3c43d71021090ce4a,3/23/2018 21:07,gifts,online_medium,cat,reseller
1217984b38cadfb4b1c15f30a3212680,54c04bdb5ec46762f8f08c7e8f86ed4a,1/26/2018 16:27,food_supplement,online_medium,,reseller
1b9d7ffccca875a9079e3b57c24a3113,8476243f92442881ddd5b578975cf115,1/8/2018 2:00,audio_video_electronics,online_big,,reseller
8b2112b1064c167cfbccbdeb2b5841f2,09bad886111255c5b5030314fc7f1a4a,4/26/2018 19:36,handcrafted,offline,,reseller
ae437864746ae2a9e694a6ed2b5824db,01266d4c46afa519678d16a8b683d325,5/18/2018 20:02,construction_tools_house_garden,online_small,cat,reseller
42d15f0a37b7d0a151bb2ca9cc7e5548,9cf787a239c1aa29dbd76f153dc13f9a,1/24/2018 12:27,fashion_accessories,online_medium,,reseller
862690c612c4c41a2ddceb9bf7a5c848,1a932caad4f9d804097d7f8e615baed1,2/19/2018 19:51,construction_tools_house_garden,industry,eagle,reseller
6c1f11f779599fe6d280c41d644ed43b,0cab2da43793a6f3c5ed8514c5f54627,4/5/2018 16:29,bags_backpacks,offline,cat,reseller
d4db78e389387c2d6f0b5404cbc61fc5,7210cd29727d674c00741e5e387b3ccd,4/17/2018 17:18,car_accessories,online_medium,cat,reseller
d4b60729388ac1c3435ee0fcefba1ebe,05a48cc8859962767935ab9087417fbb,5/30/2018 3:00,fashion_accessories,online_beginner,cat,reseller
3e4a3f9ecab2d513b6782748c9e0a884,9d681c7e12db302cb261e721040dde65,5/4/2018 3:00,sports_leisure,online_small,cat,reseller
b6bbd11daf9d7d31ffa787379614cd4f,4eeb99008a0f59d2c7759c59f9a346eb,4/6/2018 19:30,audio_video_electronics,online_medium,eagle,reseller
ee24544795bf59a8343731c3501c6b4e,c013e57c075a06e5b5c48ee03c525719,2/1/2018 17:10,pet,online_medium,,reseller
7998ee341a2b3ffe1f5b8f11c0e78d11,b9ec22de23f18567de0e09d776ca0309,4/6/2018 19:26,stationery,online_medium,cat,reseller
98826328c3a60215e53b342560084571,f46490624488d3ff7ce78613913a7711,5/16/2018 19:51,health_beauty,online_big,eagle,reseller
245710681d51a6dfb80ab06683f3be01,7c9130f5f3729edd32aa059141d92484,5/7/2018 21:49,computers,,,reseller
cd803c8ab3c2afa5430eeb195bcebe6a,33dd941c27854f7625b968cc6195a552,3/28/2018 22:42,household_utilities,online_medium,cat,reseller
676207ddcc8087437135a4b461fc07cb,c70a353f02429c00775a46a75fb787da,4/20/2018 12:27,health_beauty,online_medium,cat,reseller
98b18a14a0472c9e4a4eb0bb77ae3592,4fe2f67634d00c021aa01f96b6f2d68e,6/7/2018 21:23,food_supplement,online_small,cat,reseller
